"gemeindename","plz","bundesland","latitude","longitude","partnergemeinde","land","kontinent","seit","form","latitude_partner","longitude_partner"
"Fuldabrück","34277","Hessen","51.248487","9.489496","St. Johann","Österreich","Europa","1979","p","48.2450551","9.668151"
"Fürfeld","55546","Rheinland-Pfalz","49.816514","7.912832","Crissey","Frankreich","Europa","2001","p","46.8183","4.8825"
"Fürstenau","49584","Niedersachsen","52.501666","7.682405","Ruurlo","Niederlande","Europa","1979","p","52.0883","6.45"
"Fürstenfeldbruck","82256","Bayern","48.175153","11.224919","Livry-Gargan","Frankreich","Europa","1967","p","48.9183","2.5353"
"Fürstenfeldbruck","82256","Bayern","48.175153","11.224919","Cerveteri","Italien","Europa","1973","p","42.01168","12.10836"
"Fürstenfeldbruck","82256","Bayern","48.175153","11.224919","Wichita-Falls","USA","Amerika","1986","p","33.9137","-98.4934"
"Fürstenfeldbruck","82256","Bayern","48.175153","11.224919","Zadar","Kroatien","Europa","1989","p","46.1333","21.2167"
"Fürstenfeldbruck","82256","Bayern","48.175153","11.224919","Almunecar","Spanien","Europa","2005","p","36.7320259","-3.6943727"
"Fürstenwalde/Spree","15517","Brandenburg","","","Nemours","Frankreich","Europa","1990","k","48.2686","2.6936"
"Fürstenwalde/Spree","15517","Brandenburg","","","Choszczno (Arnswalde)","Polen","Europa","1992","p","-9.687","124.4804"
"Fürstenzell","94081","Bayern","48.524267","13.315831","Héviz Város","Ungarn","Europa","2000","k","47.928974","16.203671"
"Fürth","64658","Hessen","49.655677","8.787565","Buzancy","Frankreich","Europa","1968","p","49.4263","4.9559"
"Fürth","90762","Bayern","49.475647","10.987103","Limoges","Frankreich","Europa","1992","p","45.8343","1.2626"
"Fürth","64658","Hessen","49.655677","8.787565","Thizy","Frankreich","Europa","1969","p","47.5706","4.055"
"Fürth","90762","Bayern","49.475647","10.987103","Renfrewshire","Großbritannien","Europa","1969","p","55.849459","-4.500676"
"Fürth","90762","Bayern","49.475647","10.987103","Marmaris","Türkei","Europa","1995","p","36.838415","28.258944"
"Fürth","90762","Bayern","49.475647","10.987103","Xylokastro","Griechenland","Europa","2001","f","38.0769","22.6279"
"Furth im Wald","93437","Bayern","49.3095","12.8416","Furth bei Göttweig","Österreich","Europa","1985","f","49.452644","11.000027"
"Furth im Wald","93437","Bayern","49.3095","12.8416","Ludres","Frankreich","Europa","1986","p","48.6218","6.1618"
"Füssen","87629","Bayern","47.585678","10.683816","Palestrina","Italien","Europa","1972","p","41.839737","12.89194"
"Füssen","87629","Bayern","47.585678","10.683816","Numata","Japan","Asien","1995","p","36.63333333","139.0333333"
"Füssen","87629","Bayern","47.585678","10.683816","Helen","USA","Amerika","1980","k","34.7015","-83.7316"
"Füssen","87629","Bayern","47.585678","10.683816","Bardu","Norwegen","Europa","2007","f","68.8","18.5333"
"Gadebusch","19205","Mecklenburg-Vorpommern","53.7014","11.1168","Mattsee","Österreich","Europa","1994","k","47.9658","13.1094"
"Gadebusch","19205","Mecklenburg-Vorpommern","53.7014","11.1168","Saint Germain du Puy","Frankreich","Europa","1994","p","47.110351","2.477018"
"Gägelow","23968","Mecklenburg-Vorpommern","53.900349","11.331744","Sland Dubrovnik","Kroatien","Europa","1993","p","42.648857","18.100486"
"Gaggenau","76571","Baden-Württemberg","48.8","8.3333","Annemasse","Frankreich","Europa","1970","p","46.1944","6.2377"
"Gaggenau","76571","Baden-Württemberg","48.8","8.3333","Sieradz","Polen","Europa","2000","k","51.6017","18.7384"
"Gaiberg","69251","Baden-Württemberg","49.3664","8.7497","La Canurgue","Frankreich","Europa","1988","p","54.048024","-2.821343"
"Gaildorf","74405","Baden-Württemberg","49.0002","9.7698","Budajenö","Ungarn","Europa","1993","p","47.5569","18.8021"
"Gammelshausen","73108","Baden-Württemberg","48.6402","9.6507","Breil/Brigels","Schweiz","Europa","1983","p","",""
"Gammelshausen","73108","Baden-Württemberg","48.6402","9.6507","Mataro","Spanien","Europa","1988","k","41.5498","2.4497"
"Gammertingen","72501","Baden-Württemberg","48.2524","9.2235","Tregueux","Frankreich","Europa","1998","p","48.4833","-2.7333"
"Ganderkesee","27777","Niedersachsen","53.0333","8.5333","Chateau-du-Loir","Frankreich","Europa","1979","p","47.6949","0.4185"
"Gangelt","52538","Nordrhein-Westfalen","50.9925","5.998","Onderbanken","Niederlande","Europa","1975","p","47.928974","16.203671"
"Garbsen","30827","Niedersachsen","52.450303","9.615808","R¢dding","Dänemark","Europa","1969","p","47.928974","16.203671"
"Garbsen","30827","Niedersachsen","52.450303","9.615808","Sk¢dborg","Dänemark","Europa","1969","p","47.928974","16.203671"
"Garbsen","30827","Niedersachsen","52.450303","9.615808","Hêrouville Saint Clair","Frankreich","Europa","1966","p","42.8302","-82.4853"
"Garbsen","30827","Niedersachsen","52.450303","9.615808","Worksop","Großbritannien","Europa","1977","p","53.313749","-1.124241"
"Garbsen","30827","Niedersachsen","52.450303","9.615808","Tikhrine","Rußland","Europa","2000","p","47.928974","16.203671"
"Garbsen","30827","Niedersachsen","52.450303","9.615808","Farmers Branch","USA","Amerika","1990","p","32.9265","-96.8961"
"Garching a.d.Alz","84518","Bayern","48.131494","12.59267","Laa an der Thaya","Österreich","Europa","2003","p","48.712","16.3716"
"Garching a.d.Alz","84518","Bayern","48.131494","12.59267","Collesalvetti","Italien","Europa","2004","p","47.928974","16.203671"
"Garching b.München","85748","Bayern","48.245207","11.639161","Varennes","Frankreich","Europa","2000","k","45.6834","-73.4325"
"Garching b.München","85748","Bayern","48.245207","11.639161","Lorenskog","Norwegen","Europa","1974","p","59.9321","10.9608"
"Garmisch-Partenkirchen","82467","Bayern","47.4921","11.0958","Chamonix","Frankreich","Europa","1973","p","47.928974","16.203671"
"Garmisch-Partenkirchen","82467","Bayern","47.4921","11.0958","Lahti","Finnland","Europa","1987","p","60.9827","25.6615"
"Garmisch-Partenkirchen","82467","Bayern","47.4921","11.0958","Aspen","USA","Amerika","1966","p","39.1911","-106.8175"
"Garrel","49681","Niedersachsen","52.95","8.0167","Bléré","Frankreich","Europa","1966","p","47.928974","16.203671"
"Gars a.Inn","83536","Bayern","48.154715","12.277047","Gars am Kamp","Österreich","Europa","1964","f","48.5946","15.6569"
"Gars a.Inn","83536","Bayern","48.154715","12.277047","Azay-le-Ferron","Frankreich","Europa","1986","p","46.851","1.0708"
"Gartow","","Niedersachsen","52.981086","11.449977","Sokolow Podlaski","Polen","Europa","1999","p","52.4142","22.234"
"Gärtringen","71116","Baden-Württemberg","48.638474","8.909364","Rohrau","Österreich","Europa","1976","p","48.0667","16.85"
"Gartz (Oder)","16307","Brandenburg","53.2083","14.3923","Gryfino (Greifenhagen)","Polen","Europa","1991","p","-9.687","124.4804"
"Gau-Algesheim","55435","Rheinland-Pfalz","49.9567","8.0157","Saulieu","Frankreich","Europa","1972","p","47.2802","4.2286"
"Gau-Algesheim","55435","Rheinland-Pfalz","49.9567","8.0157","Caprino Veronese","Italien","Europa","1984","p","49.9502389","8.0129642"
"Gau-Algesheim","55435","Rheinland-Pfalz","49.9567","8.0157","Redford Township","USA","Amerika","1990","f","42.3947","-83.2955"
"Gau-Bickelheim","55599","Rheinland-Pfalz","49.8353","8.0206","Aiserey","Frankreich","Europa","1967","p","47.1723","5.1626"
"Gau-Bischofsheim","55296","Rheinland-Pfalz","49.9158","8.2728","Kauns","Österreich","Europa","2000","k","47.067","10.7168"
"Gau-Bischofsheim","55296","Rheinland-Pfalz","49.9158","8.2728","Liernais","Frankreich","Europa","1979","p","47.2067","4.2822"
"Gau-Odernheim","55239","Rheinland-Pfalz","49.7847","8.1942","Pulnoy","Frankreich","Europa","1982","p","48.7011","6.2583"
"Gäufelden","71126","Baden-Württemberg","48.556776","8.841662","Mosonszolnok (Zanegg)","Ungarn","Europa","2000","k","47.8515","17.1739"
"Gauting","82131","Bayern","48.0692","11.377","Clermont-L`Hérault","Frankreich","Europa","1973","p","28.5494","-81.7728"
"Gedern","63688","Hessen","50.4248","9.1984","Nucourt","Frankreich","Europa","1969","p","49.1589","1.8542"
"Gedern","63688","Hessen","50.4248","9.1984","Polanow","Polen","Europa","2004","p","-9.687","124.4804"
"Gedern","63688","Hessen","50.4248","9.1984","Columbia","USA","Amerika","1992","p","34.0007","-81.0348"
"Geesthacht","21502","Schleswig-Holstein","53.4357","10.3779","Plaisir","Frankreich","Europa","2000","p","48.8178","1.9464"
"Geesthacht","21502","Schleswig-Holstein","53.4357","10.3779","Chadderton","Großbritannien","Europa","2000","p","53.543794","-2.151631"
"Geesthacht","21502","Schleswig-Holstein","53.4357","10.3779","Oldheim","Großbritannien","Europa","2000","p","47.928974","16.203671"
"Geesthacht","21502","Schleswig-Holstein","53.4357","10.3779","Hoogzand-Sappemeer","Niederlande","Europa","2000","p","53.1642","6.7903"
"Geesthacht","21502","Schleswig-Holstein","53.4357","10.3779","Kuldiga","Lettland","Europa","2003","p","47.928974","16.203671"
"Geilenkirchen","52511","Nordrhein-Westfalen","50.9674","6.1176","Quimperlé","Frankreich","Europa","1966","p","47.8667","-3.55"
"Geilenkirchen","52511","Nordrhein-Westfalen","50.9674","6.1176","Sittard","Niederlande","Europa","1999","f","50.99663","5.85065"
"Geilenkirchen","52511","Nordrhein-Westfalen","50.9674","6.1176","Tabivere","Estland","Europa","1997","p","58.5821","26.6229"
"Geiselbach","63826","Bayern","50.1167","9.2","Bavent","Frankreich","Europa","1988","p","49.23","-0.1867"
"Geiselhöring","94333","Bayern","48.81099","12.391661","Mairie de Mont","Frankreich","Europa","1983","p","42.7277931","0.792426"
"Geisenfeld","85290","Bayern","48.6843","11.6123","Zalec","Slowenien","Europa","2000","p","46.285986","15.16849"
"Geisenheim","65366","Hessen","50.0056","7.9793","Chauvigny","Frankreich","Europa","1970","p","46.5675","0.6493"
"Geisenheim","65366","Hessen","50.0056","7.9793","Puligny-Montrachet","Frankreich","Europa","1966","p","46.9458","4.7542"
"Geisenheim","65366","Hessen","50.0056","7.9793","Szerencs","Ungarn","Europa","1990","p","48.1599","21.2097"
"Geisenheim","65366","Hessen","50.0056","7.9793","Trino","Italien","Europa","1974","p","45.190779","8.305237"
"Geisingen","78187","Baden-Württemberg","47.9158","8.6423","Gyöngyöstarjan","Ungarn","Europa","2003","p","47.928974","16.203671"
"Geislingen an der Steige","73312","Baden-Württemberg","48.6242","9.8274","Montceau-les-Mines","Frankreich","Europa","1993","p","46.6667","4.3667"
"Geldern","47608","Nordrhein-Westfalen","51.5191","6.3236","Bree","Belgien","Europa","1986","p","51.139198","5.597773"
"Gelenau/Erzgeb.","9423","Sachsen","","","Skörping","Dänemark","Europa","1996","p","47.928974","16.203671"
"Gelnhausen","63571","Hessen","50.2016","9.1874","Marling / Südtirol","Italien","Europa","1977","p","",""
"Gelnhausen","63571","Hessen","50.2016","9.1874","Clamecy, Burgund","Frankreich","Europa","1962","p","47.4606","3.5198"
"Gelsenkirchen","45879","Nordrhein-Westfalen","51.5087","7.0968","Zenica","Bosnien-Herzegowina","Europa","1969","p","44.202789","17.91363"
"Gelsenkirchen","45879","Nordrhein-Westfalen","51.5087","7.0968","Newcastle upon Tyne","Großbritannien","Europa","1948","p","55.001841","-1.612823"
"Gelsenkirchen","45879","Nordrhein-Westfalen","51.5087","7.0968","Olsztyn (Allenstein/Ostpr.)","Polen","Europa","1992","p","",""
"Gelsenkirchen","45879","Nordrhein-Westfalen","51.5087","7.0968","Schachty","Rußland","Europa","1989","p","47.928974","16.203671"
"Gelsenkirchen","45879","Nordrhein-Westfalen","51.5087","7.0968","Büyükcekmece","Türkei","Europa","2004","p","49.13439","-123.12821"
"Geltendorf","82269","Bayern","48.1333","11.0333","Saint Victor","Frankreich","Europa","1969","p","46.388675","2.607149"
"Gelting","24395","Schleswig-Holstein","54.75","9.9","Tartu (Vald)","Estland","Europa","1996","p","58.478","26.7496"
"Gemmrigheim","74376","Baden-Württemberg","49.0283","9.1556","Trigono","Griechenland","Europa","2003","p","41.650447","26.248758"
"Gemünden (Wohra)","35285","Hessen","50.977038","8.963584","Elsbethen","Österreich","Europa","1975","p","47.7683","13.1189"
"Gemünden (Wohra)","35285","Hessen","50.977038","8.963584","Illiers/Combray","Frankreich","Europa","1975","p","",""
"Gemünden a.Main","97737","Bayern","50.053456","9.650691","Nals","Italien","Europa","1965","k","47.928974","16.203671"
"Gemünden a.Main","97737","Bayern","50.053456","9.650691","Duiven","Niederlande","Europa","1988","p","51.9467","6.0139"
"Gengenbach","77723","Baden-Württemberg","48.4048","8.0143","Pully","Schweiz","Europa","2000","k","47.928974","16.203671"
"Gengenbach","77723","Baden-Württemberg","48.4048","8.0143","Obernai","Frankreich","Europa","1958","p","48.4622","7.4819"
"Gensingen","55457","Rheinland-Pfalz","49.9","7.9333","Pierre-de-Bresse","Frankreich","Europa","1980","p","46.8833","5.25"
"Georgenberg","92697","Bayern","49.703","12.4208","Lesnà (Zuckmantel)","Tschech. Republik","Europa","2000","k","45.057508","7.650906"
"Georgenthal/Thür. Wald","99887","Thüringen","","","Dömsöd","Ungarn","Europa","1994","p","47.928974","16.203671"
"Georgenthal/Thür. Wald","99887","Thüringen","","","Confolens","Frankreich","Europa","2006","p","46.0167","0.6667"
"Georgsmarienhütte","49124","Niedersachsen","52.203039","8.073767","Saint Macaire en Mauges","Frankreich","Europa","1989","k","47.123865","-0.992866"
"Georgsmarienhütte","49124","Niedersachsen","52.203039","8.073767","Ramat Hasharon","Israel","Asien","1981","p","32.137537","34.829131"
"Georgsmarienhütte","49124","Niedersachsen","52.203039","8.073767","Schoonebeek","Niederlande","Europa","1970","p","52.6499435","6.9265542"
"Georgsmarienhütte","49124","Niedersachsen","52.203039","8.073767","Klodzko (Glatz)","Polen","Europa","1997","p","50.4337","16.649"
"Georgsmarienhütte","49124","Niedersachsen","52.203039","8.073767","Le Mars","USA","Amerika","1987","k","42.7942","-96.1656"
"Gera","7545","Thüringen","43.317881","-83.740466","Sliven","Bulgarien","Europa","1965","p","42.708992","26.354131"
"Gera","7545","Thüringen","43.317881","-83.740466","Plzen (Pilsen)","Tschech. Republik","Europa","1970","p","49.7453","13.3728"
"Gera","7545","Thüringen","43.317881","-83.740466","Saint-Denis","Frankreich","Europa","1959","p","-20.889491","55.459691"
"Gera","7545","Thüringen","43.317881","-83.740466","Kuopio","Finnland","Europa","1972","p","62.8924","27.677"
"Gera","7545","Thüringen","43.317881","-83.740466","Larissa","Griechenland","Europa","2000","k","39.6385","22.4172"
"Gera","7545","Thüringen","43.317881","-83.740466","Arnheim","Niederlande","Europa","1987","p","47.928974","16.203671"
"Gera","7545","Thüringen","43.317881","-83.740466","Skierniewice","Polen","Europa","1993","p","51.9548","20.1584"
"Gera","7545","Thüringen","43.317881","-83.740466","Timisoara (Temischwar/Temeschburg)","Rumänien","Europa","1984","p","",""
"Gera","7545","Thüringen","43.317881","-83.740466","Pskow","Rußland","Europa","1969","p","47.928974","16.203671"
"Gera","7545","Thüringen","43.317881","-83.740466","Rostow am  Don","Rußland","Europa","1991","p","51.5085705","7.4681388"
"Gera","7545","Thüringen","43.317881","-83.740466","Fort Wayne","USA","Amerika","1992","p","41.1306","-85.1289"
"Gera","7545","Thüringen","43.317881","-83.740466","Gorazde","Bosnien-Herzegowina","Europa","2002","p","43.671366","18.978188"
"Geraberg","98716","Thüringen","50.704655","10.80917","Pont-sur-Yonne","Frankreich","Europa","1994","p","48.283","3.202"
"Geraberg","98716","Thüringen","50.704655","10.80917","Wincanton","Großbritannien","Europa","2000","k","51.059888","-2.40311"
"Gerabronn","74582","Baden-Württemberg","49.2511","9.9214","Nouan-le-Fuzelier","Frankreich","Europa","1966","p","47.536","2.0365"
"Gerbrunn","97218","Bayern","49.7753","9.9936","Molsheim","Frankreich","Europa","2003","p","48.5428","7.4922"
"Geretsried","82538","Bayern","47.8694","11.4686","Nickelsdorf","Österreich","Europa","1990","f","47.9355","17.0639"
"Geretsried","82538","Bayern","47.8694","11.4686","Chamalières","Frankreich","Europa","1983","p","47.928974","16.203671"
"Geretsried","82538","Bayern","47.8694","11.4686","Pusztavàm (Pusstawahn)","Ungarn","Europa","1990","f","47.928974","16.203671"
"Geretsried","82538","Bayern","47.8694","11.4686","Eidsvoll","Norwegen","Europa","1976","f","60.4108","11.217"
"Gerlingen","70839","Baden-Württemberg","48.7994","9.0629","Vesoul","Frankreich","Europa","1964","p","47.6226","6.1559"
"Gerlingen","70839","Baden-Württemberg","48.7994","9.0629","Seaharn","Großbritannien","Europa","1988","p","47.928974","16.203671"
"Gerlingen","70839","Baden-Württemberg","48.7994","9.0629","Tata (Totis)","Ungarn","Europa","1987","p","31.792298","9.829363"
"Germaringen","87656","Bayern","47.9333","10.6667","La Verrie","Frankreich","Europa","1992","p","46.9611","-0.995"
"Germering","82110","Bayern","48.127","11.3665","Domont","Frankreich","Europa","1984","p","49.0278","2.3264"
"Germering","82110","Bayern","48.127","11.3665","Balatonfüred","Ungarn","Europa","1987","p","47.928974","16.203671"
"Germersheim","76726","Rheinland-Pfalz","49.2231","8.3639","Tournus","Frankreich","Europa","1963","p","46.5676","4.9057"
"Gernsbach","76593","Baden-Württemberg","48.7587","8.3375","Baccarat","Frankreich","Europa","1964","p","48.4509","6.7393"
"Gernsbach","76593","Baden-Württemberg","48.7587","8.3375","Markaska","Kroatien","Europa","1993","k","47.928974","16.203671"
"Gernsbach","76593","Baden-Württemberg","48.7587","8.3375","Lwiw (Lemberg)","Ukraine","Europa","1991","k","49.8383","24.0232"
"Gernsheim","64579","Hessen","49.753","8.4886","Bar-sur-Aube","Frankreich","Europa","1976","p","48.2333","4.7167"
"Gernsheim","64579","Hessen","49.753","8.4886","Hostinné","Tschech. Republik","Europa","2002","p","50.5407","15.7233"
